Unnamed: 0,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
309,38,admin.,married,tertiary,no,605,no,no,cellular,18,nov,147,2,-1,0,unknown,no
4132,37,technician,married,secondary,no,1063,yes,no,cellular,31,jul,413,2,-1,0,unknown,no
1841,41,technician,single,secondary,no,1680,yes,no,unknown,2,jun,76,2,-1,0,unknown,no
4002,58,technician,divorced,secondary,no,-123,no,no,cellular,5,aug,131,2,-1,0,unknown,no
4143,42,self-employed,married,tertiary,no,753,no,no,unknown,17,jun,31,1,-1,0,unknown,no
461,50,blue-collar,married,secondary,no,283,yes,no,cellular,7,aug,226,3,-1,0,unknown,no
4037,42,management,divorced,tertiary,no,0,no,no,unknown,19,may,131,2,-1,0,unknown,no
2096,58,management,married,tertiary,no,9339,yes,no,telephone,18,nov,52,3,172,3,other,no
1920,40,entrepreneur,married,tertiary,no,1729,yes,no,cellular,12,may,85,1,-1,0,unknown,no
624,31,self-employed,married,tertiary,no,1134,no,no,cellular,6,feb,174,2,-1,0,unknown,no
100,36,blue-collar,married,secondary,no,0,yes,no,unknown,6,may,337,1,-1,0,unknown,no
4460,40,technician,married,secondary,no,-396,yes,no,unknown,26,may,127,1,-1,0,unknown,no
2928,32,technician,single,tertiary,no,930,no,no,cellular,27,aug,85,7,-1,0,unknown,no
3319,41,student,married,secondary,no,1309,no,no,unknown,20,jun,28,4,-1,0,unknown,no
3079,59,technician,divorced,secondary,no,879,yes,no,unknown,26,may,228,1,-1,0,unknown,no
1234,35,management,married,tertiary,no,8,yes,no,unknown,23,may,55,4,-1,0,unknown,no
4302,33,blue-collar,single,primary,no,1,yes,no,cellular,20,apr,257,1,-1,0,unknown,no
4308,44,technician,married,secondary,no,5597,no,no,unknown,20,jun,27,3,-1,0,unknown,no
1691,51,blue-collar,divorced,primary,no,-28,no,yes,unknown,2,jul,220,2,-1,0,unknown,no
3024,49,management,divorced,tertiary,no,1904,no,yes,cellular,17,nov,131,2,-1,0,unknown,no
798,34,student,single,unknown,no,1281,no,no,cellular,25,aug,279,1,117,1,failure,no
2914,37,blue-collar,married,primary,no,655,yes,no,cellular,5,feb,127,2,258,4,failure,no
3421,65,housemaid,married,primary,no,2179,yes,no,cellular,4,sep,112,7,-1,0,unknown,no
1061,49,services,married,secondary,no,1122,no,no,cellular,4,aug,143,1,-1,0,unknown,no
2749,39,technician,married,secondary,no,994,no,no,cellular,5,feb,221,1,241,1,failure,no
2149,32,technician,single,tertiary,no,1059,yes,no,cellular,17,apr,115,1,-1,0,unknown,no
3471,46,blue-collar,married,primary,no,1291,yes,no,cellular,14,may,142,3,259,17,failure,no
3743,42,admin.,single,secondary,no,-247,yes,yes,telephone,21,oct,519,1,166,1,other,yes
1675,34,blue-collar,married,primary,no,1666,yes,no,unknown,31,mar,30,1,-1,0,unknown,no
4379,41,blue-collar,married,primary,no,1172,yes,no,unknown,15,may,153,1,-1,0,unknown,no
457,25,services,single,secondary,no,402,no,yes,cellular,7,jul,264,1,-1,0,unknown,no
2629,56,unemployed,divorced,primary,no,1770,no,no,cellular,5,feb,916,3,-1,0,unknown,no
4189,30,technician,single,tertiary,no,699,yes,no,cellular,11,aug,213,4,-1,0,unknown,no
1151,44,admin.,married,secondary,no,205,no,no,cellular,3,nov,289,1,-1,0,unknown,yes
2161,51,technician,married,primary,no,260,no,no,cellular,19,aug,137,2,-1,0,unknown,no
3031,44,management,married,tertiary,no,332,yes,no,cellular,23,jul,497,5,-1,0,unknown,no
1522,39,entrepreneur,married,primary,no,238,yes,yes,cellular,19,nov,134,1,-1,0,unknown,no
3857,50,entrepreneur,married,tertiary,no,433,yes,no,cellular,18,may,47,4,-1,0,unknown,no
3020,25,services,single,secondary,no,64,no,no,cellular,21,jul,71,11,-1,0,unknown,no
1592,29,self-employed,single,secondary,no,3672,yes,yes,unknown,28,may,1210,1,-1,0,unknown,no
493,46,admin.,married,secondary,no,22,no,no,cellular,26,aug,388,6,-1,0,unknown,yes
794,29,blue-collar,single,secondary,no,908,yes,no,unknown,20,jun,1663,1,-1,0,unknown,yes
1769,50,self-employed,married,unknown,no,-84,yes,no,unknown,6,may,101,1,-1,0,unknown,no
3382,37,blue-collar,married,unknown,no,897,yes,no,cellular,13,apr,119,2,280,2,failure,no
1881,36,management,married,tertiary,no,27359,yes,no,unknown,3,jun,71,2,-1,0,unknown,no
2048,54,management,married,primary,no,3859,no,yes,cellular,20,nov,104,3,-1,0,unknown,no
4169,35,services,divorced,secondary,no,221,yes,no,cellular,14,may,150,1,360,1,failure,no
1710,43,unemployed,married,primary,no,960,yes,yes,unknown,15,may,241,2,-1,0,unknown,no
3686,41,admin.,married,secondary,no,4539,no,no,unknown,30,may,298,3,-1,0,unknown,no
1630,32,management,divorced,tertiary,no,1,yes,no,unknown,8,may,399,4,-1,0,unknown,no
391,28,blue-collar,single,primary,no,0,yes,yes,unknown,3,jun,380,4,-1,0,unknown,no
839,37,entrepreneur,married,tertiary,no,4798,yes,no,unknown,20,may,156,2,-1,0,unknown,no
3537,27,admin.,divorced,secondary,no,76,yes,no,unknown,4,jun,236,1,-1,0,unknown,no
1123,35,technician,married,tertiary,no,188,no,no,cellular,26,aug,286,2,-1,0,unknown,no
1170,58,management,married,tertiary,no,2729,no,no,unknown,18,jun,188,1,-1,0,unknown,no
2093,47,technician,married,secondary,no,72,no,no,unknown,29,may,278,1,-1,0,unknown,no
776,28,technician,single,secondary,no,3,no,no,telephone,18,may,40,8,349,6,failure,no
316,46,blue-collar,married,secondary,no,182,no,no,cellular,4,feb,56,1,-1,0,unknown,no
555,37,admin.,married,secondary,no,1314,yes,no,cellular,8,may,682,2,85,7,success,no
2311,57,management,married,tertiary,no,3431,yes,no,unknown,16,may,73,1,-1,0,unknown,no
1287,31,management,married,tertiary,no,2603,yes,no,cellular,11,feb,280,4,-1,0,unknown,yes
2314,54,blue-collar,divorced,primary,no,-182,no,no,cellular,9,jul,98,1,-1,0,unknown,no
2423,37,entrepreneur,single,secondary,no,654,no,no,unknown,19,may,594,2,-1,0,unknown,no
717,40,management,married,tertiary,no,10786,no,no,unknown,20,jun,111,3,-1,0,unknown,no
1526,60,admin.,married,secondary,no,1025,no,no,cellular,6,aug,388,8,-1,0,unknown,no
2984,41,admin.,single,tertiary,no,982,no,no,cellular,23,jul,105,1,-1,0,unknown,no
4168,31,admin.,married,secondary,no,3,yes,no,cellular,28,jul,37,12,-1,0,unknown,no
2515,31,admin.,married,secondary,no,212,yes,no,cellular,18,jul,191,3,-1,0,unknown,no
1020,42,technician,married,secondary,no,994,yes,no,cellular,11,aug,149,1,78,5,failure,yes
1157,55,blue-collar,married,unknown,no,23,no,no,cellular,13,aug,123,2,-1,0,unknown,no
1793,39,admin.,divorced,secondary,no,399,yes,yes,cellular,14,aug,133,2,-1,0,unknown,no
3658,26,services,single,secondary,no,1347,no,no,telephone,18,jun,280,6,92,5,other,yes
41,36,management,single,tertiary,no,553,no,no,cellular,11,aug,106,2,-1,0,unknown,no
487,52,blue-collar,married,primary,no,779,yes,no,unknown,16,may,30,3,-1,0,unknown,no
189,56,retired,married,secondary,no,-1206,yes,no,cellular,15,jun,382,2,-1,0,unknown,yes
783,59,blue-collar,married,primary,no,179,yes,no,unknown,5,may,55,3,-1,0,unknown,no
3056,23,services,single,secondary,no,500,yes,no,unknown,4,jun,111,3,-1,0,unknown,no
3586,43,blue-collar,married,secondary,no,2160,no,no,cellular,8,sep,261,1,98,1,success,yes
2257,55,blue-collar,married,secondary,no,383,no,no,unknown,5,may,287,1,-1,0,unknown,no
2619,49,services,married,secondary,no,823,no,no,cellular,8,aug,780,4,-1,0,unknown,yes
1310,37,student,married,unknown,no,0,no,no,unknown,18,jun,115,1,-1,0,unknown,no
585,43,management,divorced,tertiary,no,38,yes,no,cellular,25,jul,197,6,-1,0,unknown,no
212,38,technician,married,tertiary,no,432,yes,no,cellular,15,may,10,2,373,1,other,no
3290,49,retired,married,primary,no,1672,no,no,cellular,17,jul,128,3,-1,0,unknown,no
4228,36,blue-collar,married,secondary,no,-206,yes,no,unknown,8,may,177,2,-1,0,unknown,no
1474,44,admin.,divorced,secondary,no,432,no,no,cellular,9,feb,132,3,-1,0,unknown,no
1008,36,management,married,tertiary,no,605,yes,no,unknown,26,may,204,1,-1,0,unknown,no
3475,32,technician,single,secondary,no,0,no,no,cellular,21,aug,126,2,-1,0,unknown,no
2317,58,retired,single,primary,no,6570,no,no,cellular,21,jul,106,3,-1,0,unknown,no
491,33,services,divorced,secondary,no,991,yes,no,unknown,27,may,148,1,-1,0,unknown,no
4310,36,management,married,tertiary,no,1852,no,no,unknown,8,may,362,1,-1,0,unknown,no
3950,27,blue-collar,single,secondary,no,14,no,no,unknown,14,may,72,2,-1,0,unknown,no
3468,38,blue-collar,divorced,secondary,no,889,no,yes,unknown,18,jun,362,1,-1,0,unknown,no
4071,28,admin.,married,secondary,no,12,yes,no,cellular,30,jan,73,3,256,3,other,no
4502,42,services,married,secondary,no,-91,yes,yes,cellular,5,feb,43,1,-1,0,unknown,no
2912,39,technician,married,tertiary,no,-276,no,yes,cellular,11,aug,121,4,-1,0,unknown,no
3413,33,self-employed,single,tertiary,no,61,no,no,cellular,19,aug,836,3,-1,0,unknown,yes
423,37,management,single,tertiary,no,876,yes,no,cellular,15,apr,140,4,327,2,failure,no
1992,43,admin.,married,secondary,no,0,yes,no,cellular,17,jul,674,3,-1,0,unknown,no
3260,45,admin.,married,primary,no,542,no,no,cellular,11,may,8,5,350,3,other,no
1606,41,blue-collar,single,unknown,no,4684,no,no,unknown,20,jun,30,6,-1,0,unknown,no
1143,57,housemaid,married,primary,no,501,yes,yes,cellular,7,aug,59,2,-1,0,unknown,no
1901,30,student,single,tertiary,no,34,yes,no,unknown,6,may,289,1,-1,0,unknown,no
1921,43,technician,married,secondary,no,434,yes,no,unknown,5,may,117,1,-1,0,unknown,no
1243,69,retired,married,primary,no,579,no,no,cellular,14,aug,230,1,-1,0,unknown,no
964,53,management,divorced,primary,no,255,no,no,cellular,19,nov,126,1,-1,0,unknown,no
3375,50,blue-collar,married,unknown,no,452,no,no,cellular,20,aug,181,2,-1,0,unknown,no
3798,38,management,single,tertiary,no,0,no,no,cellular,24,jul,164,1,-1,0,unknown,no
371,60,retired,married,primary,no,55,no,no,cellular,4,jun,207,1,-1,0,unknown,no
1665,51,blue-collar,married,secondary,no,2237,yes,no,unknown,29,may,619,1,-1,0,unknown,no
479,54,blue-collar,married,secondary,no,1480,yes,no,unknown,14,may,108,1,-1,0,unknown,no
38,33,management,married,secondary,no,3935,yes,no,cellular,6,may,765,1,342,2,failure,yes
518,34,management,married,tertiary,no,902,yes,no,cellular,14,may,159,1,367,2,other,no
3314,35,self-employed,married,tertiary,no,980,no,no,cellular,2,aug,428,2,336,6,failure,no
1437,77,retired,married,tertiary,no,0,no,no,cellular,16,oct,847,1,60,1,success,yes
1248,33,services,married,secondary,no,90,yes,no,cellular,28,jul,263,2,-1,0,unknown,no
4290,40,services,married,tertiary,no,35,no,no,cellular,3,jul,318,4,317,3,failure,no
2866,36,admin.,married,secondary,no,0,yes,yes,cellular,9,feb,101,2,-1,0,unknown,no
23,44,entrepreneur,married,secondary,no,93,no,no,cellular,7,jul,125,2,-1,0,unknown,no
896,31,technician,single,secondary,yes,25,no,no,cellular,2,feb,381,1,-1,0,unknown,no
1651,45,blue-collar,married,primary,no,1291,yes,no,cellular,28,aug,189,17,-1,0,unknown,no
1483,43,technician,single,tertiary,no,27733,yes,no,unknown,3,jun,164,7,-1,0,unknown,no
3870,49,blue-collar,single,primary,no,1040,no,no,cellular,8,jul,474,2,-1,0,unknown,no
2673,35,self-employed,married,tertiary,no,560,yes,no,cellular,2,apr,58,1,136,1,failure,no
2070,80,retired,married,secondary,no,8304,no,no,telephone,6,apr,681,1,118,11,success,no
476,48,blue-collar,married,secondary,no,149,yes,no,unknown,9,may,71,1,-1,0,unknown,no
4255,42,management,married,secondary,no,1331,no,no,cellular,23,jul,698,2,-1,0,unknown,no
4043,39,services,divorced,secondary,no,282,yes,no,cellular,17,jul,243,1,-1,0,unknown,no
4129,33,technician,married,secondary,no,-163,yes,yes,cellular,8,aug,502,2,-1,0,unknown,no
2376,35,services,married,secondary,no,152,yes,no,unknown,2,jun,563,1,-1,0,unknown,yes
3351,49,admin.,married,secondary,no,0,yes,yes,cellular,29,jul,71,7,-1,0,unknown,no
2476,45,technician,married,secondary,no,2571,no,no,unknown,18,jun,146,2,-1,0,unknown,no
4486,37,blue-collar,married,primary,no,378,yes,no,unknown,9,may,514,1,-1,0,unknown,no
140,32,management,divorced,tertiary,no,948,no,no,cellular,12,aug,204,2,-1,0,unknown,no
3236,43,blue-collar,married,primary,no,2519,yes,no,cellular,16,apr,257,2,146,9,other,no
2521,46,unemployed,married,secondary,no,3533,yes,no,cellular,12,aug,235,2,-1,0,unknown,no
2636,47,services,divorced,secondary,no,4906,yes,no,unknown,14,may,389,1,-1,0,unknown,no
1119,28,management,single,tertiary,no,4937,yes,no,telephone,13,may,421,3,-1,0,unknown,no
2917,41,technician,single,tertiary,no,1646,yes,no,cellular,4,feb,261,1,184,6,success,yes
1415,75,retired,divorced,primary,no,852,no,no,cellular,15,mar,341,1,-1,0,unknown,no
19,31,services,married,secondary,no,132,no,no,cellular,7,jul,148,1,152,1,other,no
511,32,management,married,tertiary,no,820,yes,no,cellular,17,jul,738,3,-1,0,unknown,no
1940,27,student,single,secondary,no,213,no,no,cellular,27,mar,378,1,-1,0,unknown,yes
3555,44,blue-collar,married,secondary,no,-674,yes,no,unknown,5,may,257,1,-1,0,unknown,no
2789,33,admin.,single,tertiary,no,621,no,no,cellular,8,jul,217,1,-1,0,unknown,no
4023,43,unemployed,married,secondary,no,3529,no,no,cellular,5,feb,169,2,-1,0,unknown,no
3330,58,blue-collar,married,secondary,no,0,no,yes,cellular,14,apr,101,5,-1,0,unknown,no
2844,46,admin.,married,secondary,no,120,yes,no,unknown,14,may,20,11,-1,0,unknown,no
1203,48,retired,married,primary,no,5173,yes,no,unknown,18,jun,88,8,-1,0,unknown,no
2020,33,blue-collar,married,secondary,no,285,no,yes,unknown,3,jul,267,1,-1,0,unknown,no
566,26,self-employed,single,tertiary,no,211,no,no,cellular,29,jan,168,3,-1,0,unknown,no
1338,52,services,married,secondary,no,-888,no,no,cellular,16,jul,135,1,-1,0,unknown,no
550,54,blue-collar,married,primary,no,211,no,no,unknown,19,jun,200,2,-1,0,unknown,no
2929,27,management,single,tertiary,no,0,yes,no,cellular,30,jan,323,4,-1,0,unknown,no
1554,36,services,married,secondary,no,1328,yes,no,unknown,6,jun,82,4,-1,0,unknown,no
1076,54,unknown,married,secondary,no,2206,no,no,cellular,12,nov,104,1,99,2,other,yes
2913,58,retired,married,secondary,no,413,no,no,cellular,27,aug,104,5,-1,0,unknown,no
3611,28,technician,single,secondary,no,389,yes,no,cellular,11,may,15,7,-1,0,unknown,no
4455,50,blue-collar,married,secondary,no,181,yes,no,cellular,17,apr,599,2,-1,0,unknown,no
4158,43,blue-collar,married,primary,no,483,yes,no,cellular,12,may,225,3,-1,0,unknown,no
532,34,admin.,single,secondary,no,663,yes,no,cellular,20,apr,111,1,-1,0,unknown,no
2675,29,management,single,tertiary,no,437,no,no,cellular,5,aug,504,1,92,1,success,yes
1250,33,management,divorced,secondary,no,1897,yes,yes,unknown,2,jun,197,1,-1,0,unknown,no
2562,46,admin.,divorced,secondary,no,7378,no,no,cellular,18,nov,466,1,-1,0,unknown,no
1523,34,technician,single,secondary,no,2178,yes,no,cellular,26,may,41,1,-1,0,unknown,no
975,34,blue-collar,single,secondary,no,215,no,no,cellular,3,mar,350,3,-1,0,unknown,yes
2665,27,student,single,tertiary,no,3733,yes,no,cellular,22,may,198,1,98,6,success,yes
4399,29,entrepreneur,married,secondary,no,452,yes,no,unknown,27,may,347,1,-1,0,unknown,no
4073,51,management,married,tertiary,no,176,yes,yes,unknown,1,jun,8,1,687,2,failure,no
2659,59,admin.,married,secondary,no,92,yes,no,cellular,12,may,139,2,350,1,failure,no
2512,53,housemaid,married,primary,no,104,no,yes,unknown,5,jun,701,1,-1,0,unknown,yes
3391,36,blue-collar,married,unknown,no,70,yes,no,unknown,8,may,219,4,-1,0,unknown,no
3042,49,housemaid,married,tertiary,no,443,no,no,cellular,8,aug,27,6,-1,0,unknown,no
3156,23,admin.,single,secondary,no,589,yes,no,cellular,6,may,62,1,-1,0,unknown,no
3635,32,management,married,tertiary,no,553,yes,no,cellular,22,jul,72,1,-1,0,unknown,no
4260,50,housemaid,single,unknown,no,0,no,no,telephone,28,jul,118,8,-1,0,unknown,no
1445,32,self-employed,married,secondary,no,413,yes,no,cellular,11,jul,712,2,-1,0,unknown,no
253,58,retired,married,primary,no,3401,yes,no,cellular,3,feb,84,3,265,2,failure,no
2935,38,services,married,secondary,no,435,yes,no,unknown,23,may,193,2,-1,0,unknown,no
3074,34,entrepreneur,married,tertiary,no,475,yes,yes,cellular,9,jul,1156,1,-1,0,unknown,no
397,37,technician,single,tertiary,no,6101,no,no,cellular,4,may,60,5,87,1,success,no
519,61,retired,married,secondary,no,5207,no,no,cellular,11,sep,336,1,81,2,other,no
4229,62,self-employed,divorced,tertiary,no,6,yes,no,cellular,13,oct,216,1,183,4,success,yes
4175,27,student,single,tertiary,no,-148,yes,no,cellular,11,sep,146,3,224,1,other,no
1569,43,unknown,single,unknown,no,181,no,no,telephone,28,jan,41,1,-1,0,unknown,no
1529,29,management,single,secondary,no,417,no,no,cellular,7,oct,90,1,-1,0,unknown,no
1021,45,admin.,married,secondary,no,5346,yes,yes,unknown,21,oct,187,1,-1,0,unknown,yes
261,32,technician,single,secondary,no,0,no,no,cellular,26,aug,181,2,-1,0,unknown,no
51,37,technician,single,secondary,no,228,yes,no,cellular,20,aug,1740,2,-1,0,unknown,no
355,30,services,single,secondary,no,209,yes,no,unknown,6,may,30,2,-1,0,unknown,no
2162,40,admin.,single,secondary,no,-1,no,no,cellular,7,jul,173,1,-1,0,unknown,no
4336,40,blue-collar,married,secondary,no,440,yes,no,unknown,5,jun,327,2,-1,0,unknown,no
2296,32,blue-collar,married,secondary,no,1905,yes,no,cellular,16,jul,709,2,-1,0,unknown,yes
1100,59,management,married,tertiary,no,1831,no,no,cellular,17,feb,122,1,92,1,failure,no
1115,41,admin.,married,secondary,no,5110,yes,no,cellular,13,apr,231,1,-1,0,unknown,no
3223,31,management,married,tertiary,no,0,no,no,unknown,14,may,298,1,-1,0,unknown,no
3539,28,admin.,single,secondary,no,189,yes,no,cellular,31,jul,68,2,-1,0,unknown,no
2029,59,management,divorced,tertiary,no,0,yes,no,cellular,31,jul,52,8,-1,0,unknown,no
1295,24,management,single,tertiary,no,172,no,no,cellular,3,jul,67,2,-1,0,unknown,no
1980,56,admin.,married,unknown,no,2038,no,no,cellular,8,feb,405,1,305,1,success,no
1398,34,technician,single,secondary,no,341,no,yes,cellular,29,jan,136,1,262,3,failure,no
71,42,entrepreneur,divorced,tertiary,yes,2,yes,no,unknown,5,may,380,1,-1,0,unknown,no
3441,31,admin.,married,secondary,no,0,yes,yes,cellular,18,nov,79,3,-1,0,unknown,no
727,29,student,single,unknown,no,2929,no,no,cellular,11,aug,91,1,-1,0,unknown,no
1025,56,retired,married,secondary,no,1044,no,no,telephone,3,jul,353,2,-1,0,unknown,yes
4103,46,management,divorced,tertiary,no,25,no,no,unknown,26,may,103,2,-1,0,unknown,no
938,37,technician,married,secondary,no,1633,yes,no,unknown,19,may,229,3,-1,0,unknown,no
1599,25,student,married,tertiary,no,0,yes,no,cellular,9,jul,160,1,-1,0,unknown,no
2470,38,technician,married,tertiary,no,1042,yes,no,cellular,4,feb,419,2,-1,0,unknown,no
3041,32,admin.,single,secondary,no,92,yes,no,cellular,18,may,110,1,315,2,failure,no
2655,42,technician,married,secondary,no,4945,yes,no,cellular,2,mar,311,2,-1,0,unknown,yes
1900,19,student,single,unknown,no,0,no,no,cellular,11,feb,123,3,-1,0,unknown,no
3529,43,unknown,single,tertiary,no,2731,no,no,cellular,21,nov,11,7,-1,0,unknown,no
608,51,unemployed,single,tertiary,no,1594,no,no,telephone,4,feb,197,1,-1,0,unknown,no
304,56,management,married,unknown,no,353,no,yes,cellular,25,jul,171,2,-1,0,unknown,no
3904,32,admin.,married,secondary,no,76,yes,no,unknown,21,may,189,2,-1,0,unknown,no
3364,40,self-employed,divorced,secondary,no,1876,no,yes,unknown,20,jun,269,1,-1,0,unknown,no
3117,30,blue-collar,single,secondary,no,2145,yes,no,cellular,18,may,727,2,-1,0,unknown,yes
2875,29,technician,single,secondary,no,778,yes,no,unknown,6,jun,1994,2,-1,0,unknown,no
2207,29,admin.,single,secondary,no,1117,yes,no,unknown,8,may,77,2,-1,0,unknown,no
1873,53,blue-collar,married,primary,no,4143,no,no,cellular,15,jul,200,3,-1,0,unknown,no
2690,45,blue-collar,married,primary,no,0,no,no,cellular,26,aug,454,2,-1,0,unknown,no
1084,26,services,divorced,secondary,no,74,yes,no,unknown,23,may,106,6,-1,0,unknown,no
4414,26,services,single,secondary,no,256,yes,no,cellular,4,may,101,2,-1,0,unknown,no
3977,37,admin.,married,tertiary,no,801,no,no,cellular,11,aug,331,7,-1,0,unknown,no
1876,26,blue-collar,single,primary,no,-887,yes,no,cellular,18,may,827,2,-1,0,unknown,yes
872,33,technician,single,secondary,no,716,yes,no,cellular,14,may,234,2,-1,0,unknown,no
621,30,technician,single,tertiary,no,6619,yes,no,cellular,21,aug,239,8,-1,0,unknown,no
534,29,blue-collar,married,secondary,no,15,no,no,cellular,3,jun,136,1,-1,0,unknown,no
185,34,self-employed,married,tertiary,no,1972,yes,no,cellular,23,jul,61,2,-1,0,unknown,no
1471,38,technician,single,tertiary,no,744,yes,no,cellular,14,may,283,1,288,12,other,no
464,32,blue-collar,married,secondary,no,889,yes,no,cellular,10,sep,185,1,99,5,success,yes
300,70,retired,divorced,primary,no,4531,no,no,cellular,18,may,445,1,-1,0,unknown,no
868,35,technician,married,secondary,no,141,yes,no,cellular,19,aug,299,2,-1,0,unknown,no
2570,57,technician,married,secondary,no,0,no,no,unknown,13,may,44,1,-1,0,unknown,no
3778,35,management,married,tertiary,no,8,no,no,cellular,23,apr,93,3,-1,0,unknown,yes
4060,34,admin.,single,secondary,no,296,no,no,cellular,7,jul,147,4,-1,0,unknown,no
3292,28,technician,single,tertiary,no,356,no,no,cellular,2,mar,76,2,-1,0,unknown,no
843,59,management,single,secondary,no,671,yes,yes,cellular,29,jan,219,2,259,5,failure,no
2692,34,management,married,tertiary,no,1310,no,no,telephone,30,jan,521,3,158,7,other,no
2850,43,entrepreneur,married,tertiary,no,1574,yes,no,cellular,19,nov,167,3,-1,0,unknown,no
201,48,technician,married,secondary,no,1526,no,no,cellular,6,aug,273,2,-1,0,unknown,no
3947,48,blue-collar,married,secondary,no,-19,no,yes,unknown,4,jul,270,1,-1,0,unknown,no
77,40,technician,single,secondary,no,591,no,yes,cellular,14,aug,87,6,-1,0,unknown,no
3212,41,technician,married,tertiary,no,177,yes,no,telephone,11,jul,117,2,-1,0,unknown,no
467,39,management,married,tertiary,no,-606,yes,no,unknown,26,may,142,1,-1,0,unknown,no
3527,33,services,divorced,secondary,no,2411,yes,no,cellular,23,oct,130,1,161,1,failure,yes
2278,34,technician,single,secondary,no,943,no,no,cellular,29,aug,96,4,-1,0,unknown,no
483,40,management,married,tertiary,no,0,no,no,cellular,14,jul,109,8,-1,0,unknown,no
61,63,retired,married,secondary,no,415,yes,no,cellular,7,oct,323,1,-1,0,unknown,no
3547,36,blue-collar,single,secondary,no,35,yes,no,unknown,3,jun,435,3,-1,0,unknown,no
277,38,technician,single,tertiary,no,0,no,no,cellular,28,aug,247,2,-1,0,unknown,no
4468,42,housemaid,married,primary,no,1,yes,no,telephone,28,jul,59,5,-1,0,unknown,no
683,30,technician,single,tertiary,no,985,yes,no,cellular,19,feb,88,2,-1,0,unknown,no
1220,33,admin.,married,tertiary,no,640,no,no,cellular,24,jul,318,1,-1,0,unknown,no
2009,28,blue-collar,married,primary,no,702,yes,no,unknown,26,jun,318,2,-1,0,unknown,no
1105,41,management,married,tertiary,no,2885,no,no,cellular,19,nov,40,1,-1,0,unknown,no
903,34,admin.,married,tertiary,no,35,yes,no,cellular,15,oct,76,1,69,2,failure,no
2651,44,management,married,secondary,no,2984,yes,no,unknown,15,may,770,2,-1,0,unknown,no
3826,51,admin.,married,secondary,no,423,yes,yes,cellular,16,oct,95,1,-1,0,unknown,no
1672,47,services,single,unknown,no,1784,no,no,cellular,19,oct,385,2,-1,0,unknown,yes
1414,36,blue-collar,divorced,secondary,no,-140,yes,no,unknown,26,may,222,2,-1,0,unknown,no
4085,35,management,married,tertiary,no,0,yes,no,cellular,21,jul,295,3,-1,0,unknown,no
1139,52,entrepreneur,divorced,primary,no,278,yes,no,unknown,7,may,688,2,-1,0,unknown,no
4287,50,technician,married,tertiary,no,3337,yes,yes,telephone,31,jul,24,14,-1,0,unknown,no
2952,37,admin.,married,secondary,no,1123,no,yes,unknown,28,may,138,1,-1,0,unknown,no
1290,34,blue-collar,married,primary,no,79,yes,no,cellular,14,may,406,2,-1,0,unknown,no
3146,32,housemaid,married,tertiary,no,357,yes,no,cellular,18,nov,175,2,-1,0,unknown,no
2079,38,management,divorced,tertiary,no,4335,yes,no,cellular,20,nov,640,1,-1,0,unknown,no
2069,38,management,single,tertiary,no,35,yes,no,cellular,17,apr,156,1,273,3,failure,no
928,54,retired,divorced,tertiary,no,6102,yes,yes,unknown,21,may,86,6,-1,0,unknown,no
3628,29,services,married,secondary,no,182,yes,no,telephone,13,may,38,3,-1,0,unknown,no
1482,39,blue-collar,married,secondary,no,0,yes,no,cellular,7,may,502,1,7,2,failure,no
210,36,technician,single,secondary,no,9149,yes,no,cellular,13,aug,141,3,-1,0,unknown,no
910,40,blue-collar,married,secondary,no,952,no,yes,unknown,12,jun,140,1,-1,0,unknown,no
2074,53,technician,married,secondary,no,230,no,yes,cellular,13,aug,112,2,-1,0,unknown,no
4314,31,technician,single,secondary,no,1626,no,no,cellular,7,may,356,2,286,3,failure,no
1430,34,blue-collar,married,secondary,no,-563,yes,no,unknown,26,may,252,1,-1,0,unknown,no
2215,34,management,single,unknown,no,1534,yes,no,cellular,16,apr,156,1,147,7,other,no
1634,42,unemployed,divorced,secondary,no,759,no,no,cellular,28,jan,97,1,169,3,failure,no
2184,32,management,married,tertiary,no,3107,yes,yes,cellular,25,jul,310,1,-1,0,unknown,no
2990,56,blue-collar,married,primary,no,828,yes,no,cellular,14,may,214,1,349,1,failure,no
3090,58,management,married,tertiary,no,2764,no,no,cellular,17,nov,235,1,-1,0,unknown,no
4338,50,management,married,tertiary,no,19447,yes,yes,cellular,21,nov,166,1,-1,0,unknown,no
4029,37,self-employed,married,secondary,no,487,no,yes,cellular,27,aug,155,15,-1,0,unknown,no
3593,42,blue-collar,single,primary,no,1628,yes,no,cellular,5,feb,119,1,195,8,success,no
3667,30,management,single,tertiary,yes,35,no,no,cellular,30,jul,185,4,-1,0,unknown,no
3574,34,housemaid,married,tertiary,no,0,no,no,cellular,26,may,141,1,188,1,failure,no
1742,55,retired,married,primary,no,150,no,no,cellular,8,jul,124,1,-1,0,unknown,no
89,34,blue-collar,married,secondary,no,1831,yes,no,unknown,20,may,203,2,-1,0,unknown,no
2392,31,management,married,tertiary,no,1343,yes,yes,unknown,21,may,85,1,-1,0,unknown,no
517,36,blue-collar,married,primary,no,1925,yes,no,cellular,20,apr,904,2,-1,0,unknown,yes
2209,59,retired,married,secondary,no,0,no,no,cellular,18,jul,247,4,-1,0,unknown,no
4107,50,blue-collar,married,primary,no,2142,yes,no,cellular,29,jan,309,2,224,1,other,no
